DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
5/26/20 0:00,4135001,HmiyD2TTLFNqkNe,22.33,19.77,0.00
5/26/20 0:15,4135001,HmiyD2TTLFNqkNe,22.27,19.92,0.00
5/26/20 0:30,4135001,HmiyD2TTLFNqkNe,22.28,19.97,0.00
5/26/20 0:45,4135001,HmiyD2TTLFNqkNe,22.15,19.95,0.00
5/26/20 1:00,4135001,HmiyD2TTLFNqkNe,22.21,19.80,0.00
5/26/20 1:15,4135001,HmiyD2TTLFNqkNe,22.27,19.69,0.00
5/26/20 1:30,4135001,HmiyD2TTLFNqkNe,22.24,19.59,0.00
5/26/20 1:45,4135001,HmiyD2TTLFNqkNe,22.17,19.65,0.00
5/26/20 2:00,4135001,HmiyD2TTLFNqkNe,22.08,19.61,0.00
5/26/20 2:15,4135001,HmiyD2TTLFNqkNe,21.98,19.47,0.00
5/26/20 2:30,4135001,HmiyD2TTLFNqkNe,21.74,19.14,0.00
5/26/20 2:45,4135001,HmiyD2TTLFNqkNe,21.40,18.91,0.00
5/26/20 3:00,4135001,HmiyD2TTLFNqkNe,21.34,18.89,0.00
5/26/20 3:15,4135001,HmiyD2TTLFNqkNe,21.36,19.00,0.00
5/26/20 3:30,4135001,HmiyD2TTLFNqkNe,21.38,19.25,0.00
5/26/20 3:45,4135001,HmiyD2TTLFNqkNe,21.38,19.32,0.00
5/26/20 4:00,4135001,HmiyD2TTLFNqkNe,21.26,19.02,0.00
5/26/20 4:15,4135001,HmiyD2TTLFNqkNe,21.07,18.78,0.00
5/26/20 4:30,4135001,HmiyD2TTLFNqkNe,21.37,18.97,0.00
5/26/20 4:45,4135001,HmiyD2TTLFNqkNe,21.55,19.26,0.00
5/26/20 5:00,4135001,HmiyD2TTLFNqkNe,21.64,19.09,0.00
5/26/20 5:15,4135001,HmiyD2TTLFNqkNe,21.90,19.31,0.00
5/26/20 5:30,4135001,HmiyD2TTLFNqkNe,22.34,19.76,0.00
5/26/20 5:45,4135001,HmiyD2TTLFNqkNe,22.40,19.99,0.00
5/26/20 6:00,4135001,HmiyD2TTLFNqkNe,22.50,20.23,0.01
5/26/20 6:15,4135001,HmiyD2TTLFNqkNe,22.63,20.67,0.03
5/26/20 6:30,4135001,HmiyD2TTLFNqkNe,22.84,21.28,0.05
5/26/20 6:45,4135001,HmiyD2TTLFNqkNe,23.17,22.29,0.08
5/26/20 7:00,4135001,HmiyD2TTLFNqkNe,23.55,23.87,0.16
5/26/20 7:15,4135001,HmiyD2TTLFNqkNe,23.95,26.17,0.22
5/26/20 7:30,4135001,HmiyD2TTLFNqkNe,24.42,29.17,0.27
5/26/20 7:45,4135001,HmiyD2TTLFNqkNe,24.91,32.16,0.33
5/26/20 8:00,4135001,HmiyD2TTLFNqkNe,25.35,35.50,0.40
5/26/20 8:15,4135001,HmiyD2TTLFNqkNe,26.10,39.09,0.45
5/26/20 8:30,4135001,HmiyD2TTLFNqkNe,26.63,41.78,0.51
5/26/20 8:45,4135001,HmiyD2TTLFNqkNe,27.00,43.46,0.56
5/26/20 9:00,4135001,HmiyD2TTLFNqkNe,27.21,45.21,0.62
5/26/20 9:15,4135001,HmiyD2TTLFNqkNe,27.67,48.98,0.67
5/26/20 9:30,4135001,HmiyD2TTLFNqkNe,27.95,51.05,0.72
5/26/20 9:45,4135001,HmiyD2TTLFNqkNe,28.38,53.27,0.77
5/26/20 10:00,4135001,HmiyD2TTLFNqkNe,28.97,54.08,0.82
5/26/20 10:15,4135001,HmiyD2TTLFNqkNe,29.62,55.35,0.72
5/26/20 10:30,4135001,HmiyD2TTLFNqkNe,29.58,57.32,0.98
5/26/20 10:45,4135001,HmiyD2TTLFNqkNe,29.97,59.42,0.85
5/26/20 11:00,4135001,HmiyD2TTLFNqkNe,30.10,56.94,0.99
5/26/20 11:15,4135001,HmiyD2TTLFNqkNe,30.31,55.36,0.58
5/26/20 11:30,4135001,HmiyD2TTLFNqkNe,30.51,57.03,0.84
5/26/20 11:45,4135001,HmiyD2TTLFNqkNe,30.72,52.63,0.71
5/26/20 12:00,4135001,HmiyD2TTLFNqkNe,30.90,53.41,0.69
5/26/20 12:15,4135001,HmiyD2TTLFNqkNe,31.36,59.13,1.05
5/26/20 12:30,4135001,HmiyD2TTLFNqkNe,31.58,54.04,0.54
5/26/20 12:45,4135001,HmiyD2TTLFNqkNe,32.03,59.72,1.01
5/26/20 13:00,4135001,HmiyD2TTLFNqkNe,32.63,60.18,0.68
5/26/20 13:15,4135001,HmiyD2TTLFNqkNe,32.07,50.04,0.59
5/26/20 13:30,4135001,HmiyD2TTLFNqkNe,32.80,58.15,0.82
5/26/20 13:45,4135001,HmiyD2TTLFNqkNe,33.19,61.56,0.96
5/26/20 14:00,4135001,HmiyD2TTLFNqkNe,33.49,59.66,0.72
5/26/20 14:15,4135001,HmiyD2TTLFNqkNe,32.71,48.43,0.24
5/26/20 14:30,4135001,HmiyD2TTLFNqkNe,32.27,44.46,0.45
5/26/20 14:45,4135001,HmiyD2TTLFNqkNe,32.34,43.78,0.30
5/26/20 15:00,4135001,HmiyD2TTLFNqkNe,32.28,41.69,0.33
5/26/20 15:15,4135001,HmiyD2TTLFNqkNe,32.40,42.83,0.32
5/26/20 15:30,4135001,HmiyD2TTLFNqkNe,32.86,46.56,0.54
5/26/20 15:45,4135001,HmiyD2TTLFNqkNe,33.26,48.23,0.53
5/26/20 16:00,4135001,HmiyD2TTLFNqkNe,33.41,46.34,0.37
5/26/20 16:15,4135001,HmiyD2TTLFNqkNe,33.27,44.92,0.45
5/26/20 16:30,4135001,HmiyD2TTLFNqkNe,33.17,43.83,0.39
5/26/20 16:45,4135001,HmiyD2TTLFNqkNe,33.06,42.80,0.43
5/26/20 17:00,4135001,HmiyD2TTLFNqkNe,33.04,42.60,0.31
5/26/20 17:15,4135001,HmiyD2TTLFNqkNe,32.08,36.05,0.07
5/26/20 17:30,4135001,HmiyD2TTLFNqkNe,31.26,31.67,0.04
5/26/20 17:45,4135001,HmiyD2TTLFNqkNe,30.52,30.25,0.04
5/26/20 18:00,4135001,HmiyD2TTLFNqkNe,29.59,29.09,0.03
5/26/20 18:15,4135001,HmiyD2TTLFNqkNe,29.09,28.17,0.02
5/26/20 18:30,4135001,HmiyD2TTLFNqkNe,28.74,27.43,0.01
5/26/20 18:45,4135001,HmiyD2TTLFNqkNe,28.44,26.52,0.00
5/26/20 19:00,4135001,HmiyD2TTLFNqkNe,28.24,26.15,0.00
5/26/20 19:15,4135001,HmiyD2TTLFNqkNe,28.05,25.89,0.00
5/26/20 19:30,4135001,HmiyD2TTLFNqkNe,27.28,25.32,0.00
5/26/20 19:45,4135001,HmiyD2TTLFNqkNe,26.34,24.46,0.00
5/26/20 20:00,4135001,HmiyD2TTLFNqkNe,25.80,23.43,0.00
5/26/20 20:15,4135001,HmiyD2TTLFNqkNe,25.68,22.88,0.00
5/26/20 20:30,4135001,HmiyD2TTLFNqkNe,26.32,23.06,0.00
5/26/20 20:45,4135001,HmiyD2TTLFNqkNe,26.74,23.77,0.00
5/26/20 21:00,4135001,HmiyD2TTLFNqkNe,26.74,24.50,0.00
5/26/20 21:15,4135001,HmiyD2TTLFNqkNe,26.86,25.54,0.00
5/26/20 21:30,4135001,HmiyD2TTLFNqkNe,26.75,25.91,0.00
5/26/20 21:45,4135001,HmiyD2TTLFNqkNe,25.95,24.79,0.00
5/26/20 22:00,4135001,HmiyD2TTLFNqkNe,25.97,24.29,0.00
5/26/20 22:15,4135001,HmiyD2TTLFNqkNe,25.97,24.10,0.00
5/26/20 22:30,4135001,HmiyD2TTLFNqkNe,25.98,23.81,0.00
5/26/20 22:45,4135001,HmiyD2TTLFNqkNe,25.81,23.56,0.00
5/26/20 23:00,4135001,HmiyD2TTLFNqkNe,25.31,23.82,0.00
5/26/20 23:15,4135001,HmiyD2TTLFNqkNe,23.96,23.30,0.00
5/26/20 23:30,4135001,HmiyD2TTLFNqkNe,23.66,22.66,0.00
5/26/20 23:45,4135001,HmiyD2TTLFNqkNe,23.46,22.19,0.00
5/27/20 0:00,4135001,HmiyD2TTLFNqkNe,23.35,21.83,0.00
5/27/20 0:15,4135001,HmiyD2TTLFNqkNe,23.39,21.75,0.00
5/27/20 0:30,4135001,HmiyD2TTLFNqkNe,23.41,21.65,0.00
5/27/20 0:45,4135001,HmiyD2TTLFNqkNe,23.44,21.85,0.00
5/27/20 1:00,4135001,HmiyD2TTLFNqkNe,23.48,22.01,0.00
5/27/20 1:15,4135001,HmiyD2TTLFNqkNe,23.56,22.19,0.00
5/27/20 1:30,4135001,HmiyD2TTLFNqkNe,23.61,22.22,0.00
5/27/20 1:45,4135001,HmiyD2TTLFNqkNe,23.60,22.00,0.00
5/27/20 2:00,4135001,HmiyD2TTLFNqkNe,23.38,21.57,0.00
5/27/20 2:15,4135001,HmiyD2TTLFNqkNe,23.30,21.21,0.00
5/27/20 2:30,4135001,HmiyD2TTLFNqkNe,23.39,21.55,0.00
5/27/20 2:45,4135001,HmiyD2TTLFNqkNe,24.12,22.05,0.00
5/27/20 3:00,4135001,HmiyD2TTLFNqkNe,24.21,22.25,0.00
5/27/20 3:15,4135001,HmiyD2TTLFNqkNe,24.11,21.96,0.00
5/27/20 3:30,4135001,HmiyD2TTLFNqkNe,24.01,21.68,0.00
5/27/20 3:45,4135001,HmiyD2TTLFNqkNe,23.87,21.50,0.00
5/27/20 4:00,4135001,HmiyD2TTLFNqkNe,23.62,21.47,0.00
5/27/20 4:15,4135001,HmiyD2TTLFNqkNe,23.50,21.60,0.00
5/27/20 4:30,4135001,HmiyD2TTLFNqkNe,23.56,21.48,0.00
5/27/20 4:45,4135001,HmiyD2TTLFNqkNe,23.60,21.49,0.00
5/27/20 5:00,4135001,HmiyD2TTLFNqkNe,23.59,21.54,0.00
5/27/20 5:15,4135001,HmiyD2TTLFNqkNe,23.46,21.58,0.00
5/27/20 5:30,4135001,HmiyD2TTLFNqkNe,23.41,21.70,0.00
5/27/20 5:45,4135001,HmiyD2TTLFNqkNe,23.32,21.41,0.00
5/27/20 6:00,4135001,HmiyD2TTLFNqkNe,23.22,21.41,0.01
5/27/20 6:15,4135001,HmiyD2TTLFNqkNe,23.14,21.66,0.03
5/27/20 6:30,4135001,HmiyD2TTLFNqkNe,23.34,22.57,0.06
5/27/20 6:45,4135001,HmiyD2TTLFNqkNe,24.04,23.86,0.11
5/27/20 7:00,4135001,HmiyD2TTLFNqkNe,24.46,24.94,0.16
5/27/20 7:15,4135001,HmiyD2TTLFNqkNe,24.71,25.49,0.15
5/27/20 7:30,4135001,HmiyD2TTLFNqkNe,25.22,29.43,0.25
5/27/20 7:45,4135001,HmiyD2TTLFNqkNe,25.71,33.47,0.30
5/27/20 8:00,4135001,HmiyD2TTLFNqkNe,26.11,35.97,0.34
5/27/20 8:15,4135001,HmiyD2TTLFNqkNe,26.74,38.97,0.45
5/27/20 8:30,4135001,HmiyD2TTLFNqkNe,27.18,40.54,0.45
5/27/20 8:45,4135001,HmiyD2TTLFNqkNe,27.55,41.08,0.56
5/27/20 9:00,4135001,HmiyD2TTLFNqkNe,27.84,44.28,0.61
5/27/20 9:15,4135001,HmiyD2TTLFNqkNe,28.18,47.59,0.63
5/27/20 9:30,4135001,HmiyD2TTLFNqkNe,28.57,49.27,0.69
5/27/20 9:45,4135001,HmiyD2TTLFNqkNe,29.14,50.96,0.63
5/27/20 10:00,4135001,HmiyD2TTLFNqkNe,29.01,47.64,0.67
5/27/20 10:15,4135001,HmiyD2TTLFNqkNe,29.15,46.96,0.46
5/27/20 10:30,4135001,HmiyD2TTLFNqkNe,29.16,47.72,0.61
5/27/20 10:45,4135001,HmiyD2TTLFNqkNe,29.74,47.42,0.56
5/27/20 11:00,4135001,HmiyD2TTLFNqkNe,30.00,49.97,0.56
5/27/20 11:15,4135001,HmiyD2TTLFNqkNe,30.18,50.71,0.83
5/27/20 11:30,4135001,HmiyD2TTLFNqkNe,31.30,60.84,0.97
5/27/20 11:45,4135001,HmiyD2TTLFNqkNe,31.86,61.51,0.75
5/27/20 12:00,4135001,HmiyD2TTLFNqkNe,31.95,62.42,1.04
5/27/20 12:15,4135001,HmiyD2TTLFNqkNe,32.10,59.95,0.60
5/27/20 12:30,4135001,HmiyD2TTLFNqkNe,32.10,51.93,0.57
5/27/20 12:45,4135001,HmiyD2TTLFNqkNe,32.27,53.33,0.63
5/27/20 13:00,4135001,HmiyD2TTLFNqkNe,32.53,52.57,0.72
5/27/20 13:15,4135001,HmiyD2TTLFNqkNe,32.66,48.46,0.35
5/27/20 13:30,4135001,HmiyD2TTLFNqkNe,32.21,42.76,0.30
5/27/20 13:45,4135001,HmiyD2TTLFNqkNe,32.33,42.20,0.31
5/27/20 14:00,4135001,HmiyD2TTLFNqkNe,32.32,41.91,0.30
5/27/20 14:15,4135001,HmiyD2TTLFNqkNe,32.30,42.76,0.29
5/27/20 14:30,4135001,HmiyD2TTLFNqkNe,32.77,47.22,0.66
5/27/20 14:45,4135001,HmiyD2TTLFNqkNe,32.98,49.88,0.36
5/27/20 15:00,4135001,HmiyD2TTLFNqkNe,32.93,45.93,0.33
5/27/20 15:15,4135001,HmiyD2TTLFNqkNe,32.64,43.37,0.28
5/27/20 15:30,4135001,HmiyD2TTLFNqkNe,31.77,44.44,0.62
5/27/20 15:45,4135001,HmiyD2TTLFNqkNe,32.46,48.13,0.46
5/27/20 16:00,4135001,HmiyD2TTLFNqkNe,32.22,44.19,0.48
5/27/20 16:15,4135001,HmiyD2TTLFNqkNe,32.07,43.24,0.37
5/27/20 16:30,4135001,HmiyD2TTLFNqkNe,32.06,42.74,0.37
5/27/20 16:45,4135001,HmiyD2TTLFNqkNe,31.46,39.38,0.22
5/27/20 17:00,4135001,HmiyD2TTLFNqkNe,30.93,35.77,0.18
5/27/20 17:15,4135001,HmiyD2TTLFNqkNe,30.45,33.63,0.12
5/27/20 17:30,4135001,HmiyD2TTLFNqkNe,30.10,31.56,0.06
5/27/20 17:45,4135001,HmiyD2TTLFNqkNe,29.85,30.15,0.04
5/27/20 18:00,4135001,HmiyD2TTLFNqkNe,29.45,28.89,0.02
5/27/20 18:15,4135001,HmiyD2TTLFNqkNe,28.88,27.79,0.01
5/27/20 18:30,4135001,HmiyD2TTLFNqkNe,27.92,26.45,0.00
5/27/20 18:45,4135001,HmiyD2TTLFNqkNe,28.19,26.01,0.00
5/27/20 19:00,4135001,HmiyD2TTLFNqkNe,28.09,25.53,0.00
5/27/20 19:15,4135001,HmiyD2TTLFNqkNe,27.56,25.78,0.00
5/27/20 19:30,4135001,HmiyD2TTLFNqkNe,24.26,24.53,0.00
5/27/20 19:45,4135001,HmiyD2TTLFNqkNe,23.18,22.37,0.00
5/27/20 20:00,4135001,HmiyD2TTLFNqkNe,23.06,21.54,0.00
5/27/20 20:15,4135001,HmiyD2TTLFNqkNe,22.89,21.42,0.00
5/27/20 20:30,4135001,HmiyD2TTLFNqkNe,22.83,21.13,0.00
5/27/20 20:45,4135001,HmiyD2TTLFNqkNe,22.96,21.15,0.00
5/27/20 21:00,4135001,HmiyD2TTLFNqkNe,23.15,21.30,0.00
5/27/20 21:15,4135001,HmiyD2TTLFNqkNe,23.24,21.13,0.00
5/27/20 21:30,4135001,HmiyD2TTLFNqkNe,23.17,20.79,0.00
5/27/20 21:45,4135001,HmiyD2TTLFNqkNe,23.01,20.56,0.00
5/27/20 22:00,4135001,HmiyD2TTLFNqkNe,22.94,20.53,0.00
5/27/20 22:15,4135001,HmiyD2TTLFNqkNe,22.90,20.52,0.00
5/27/20 22:30,4135001,HmiyD2TTLFNqkNe,22.90,20.86,0.00
5/27/20 22:45,4135001,HmiyD2TTLFNqkNe,22.90,21.32,0.00
5/27/20 23:00,4135001,HmiyD2TTLFNqkNe,23.19,22.04,0.00
5/27/20 23:15,4135001,HmiyD2TTLFNqkNe,23.45,22.40,0.00
5/27/20 23:30,4135001,HmiyD2TTLFNqkNe,23.47,22.35,0.00
5/27/20 23:45,4135001,HmiyD2TTLFNqkNe,23.37,22.22,0.00
5/28/20 0:00,4135001,HmiyD2TTLFNqkNe,23.35,22.05,0.00
5/28/20 0:15,4135001,HmiyD2TTLFNqkNe,23.15,21.73,0.00
5/28/20 0:30,4135001,HmiyD2TTLFNqkNe,23.15,21.69,0.00
5/28/20 0:45,4135001,HmiyD2TTLFNqkNe,23.12,21.73,0.00
5/28/20 1:00,4135001,HmiyD2TTLFNqkNe,23.03,21.05,0.00
5/28/20 1:15,4135001,HmiyD2TTLFNqkNe,22.74,20.34,0.00
5/28/20 1:30,4135001,HmiyD2TTLFNqkNe,22.54,20.23,0.00
5/28/20 1:45,4135001,HmiyD2TTLFNqkNe,22.43,20.40,0.00
5/28/20 2:00,4135001,HmiyD2TTLFNqkNe,22.54,20.55,0.00
5/28/20 2:15,4135001,HmiyD2TTLFNqkNe,22.55,20.59,0.00
5/28/20 2:30,4135001,HmiyD2TTLFNqkNe,22.40,20.54,0.00
5/28/20 2:45,4135001,HmiyD2TTLFNqkNe,22.47,20.65,0.00
5/28/20 3:00,4135001,HmiyD2TTLFNqkNe,22.42,20.62,0.00
5/28/20 3:15,4135001,HmiyD2TTLFNqkNe,22.44,20.58,0.00
5/28/20 3:30,4135001,HmiyD2TTLFNqkNe,22.59,20.91,0.00
5/28/20 3:45,4135001,HmiyD2TTLFNqkNe,22.70,21.19,0.00
5/28/20 4:00,4135001,HmiyD2TTLFNqkNe,22.62,20.72,0.00
5/28/20 4:15,4135001,HmiyD2TTLFNqkNe,22.62,20.25,0.00
5/28/20 4:30,4135001,HmiyD2TTLFNqkNe,22.55,20.27,0.00
5/28/20 4:45,4135001,HmiyD2TTLFNqkNe,22.44,19.98,0.00
5/28/20 5:00,4135001,HmiyD2TTLFNqkNe,22.14,19.75,0.00
5/28/20 5:15,4135001,HmiyD2TTLFNqkNe,21.99,19.99,0.00
5/28/20 5:30,4135001,HmiyD2TTLFNqkNe,21.85,19.85,0.00
5/28/20 5:45,4135001,HmiyD2TTLFNqkNe,21.66,19.20,0.00
5/28/20 6:00,4135001,HmiyD2TTLFNqkNe,21.62,19.32,0.01
5/28/20 6:15,4135001,HmiyD2TTLFNqkNe,21.68,19.69,0.03
5/28/20 6:30,4135001,HmiyD2TTLFNqkNe,21.91,20.37,0.05
5/28/20 6:45,4135001,HmiyD2TTLFNqkNe,22.47,21.51,0.09
5/28/20 7:00,4135001,HmiyD2TTLFNqkNe,23.25,23.57,0.17
5/28/20 7:15,4135001,HmiyD2TTLFNqkNe,23.52,27.52,0.23
5/28/20 7:30,4135001,HmiyD2TTLFNqkNe,24.10,31.04,0.28
5/28/20 7:45,4135001,HmiyD2TTLFNqkNe,24.59,33.98,0.34
5/28/20 8:00,4135001,HmiyD2TTLFNqkNe,25.10,36.96,0.39
5/28/20 8:15,4135001,HmiyD2TTLFNqkNe,25.93,39.14,0.45
5/28/20 8:30,4135001,HmiyD2TTLFNqkNe,26.52,40.80,0.51
5/28/20 8:45,4135001,HmiyD2TTLFNqkNe,27.14,43.48,0.57
5/28/20 9:00,4135001,HmiyD2TTLFNqkNe,27.54,44.79,0.62
5/28/20 9:15,4135001,HmiyD2TTLFNqkNe,27.93,46.07,0.66
5/28/20 9:30,4135001,HmiyD2TTLFNqkNe,28.21,48.60,0.71
5/28/20 9:45,4135001,HmiyD2TTLFNqkNe,28.67,49.26,0.73
5/28/20 10:00,4135001,HmiyD2TTLFNqkNe,28.90,50.22,0.81
5/28/20 10:15,4135001,HmiyD2TTLFNqkNe,29.42,51.94,0.83
5/28/20 10:30,4135001,HmiyD2TTLFNqkNe,29.48,54.25,0.82
5/28/20 10:45,4135001,HmiyD2TTLFNqkNe,29.97,55.06,0.73
5/28/20 11:00,4135001,HmiyD2TTLFNqkNe,29.91,51.16,0.81
5/28/20 11:15,4135001,HmiyD2TTLFNqkNe,30.56,57.98,0.96
5/28/20 11:30,4135001,HmiyD2TTLFNqkNe,31.31,59.50,1.01
5/28/20 11:45,4135001,HmiyD2TTLFNqkNe,31.61,59.99,0.96
5/28/20 12:00,4135001,HmiyD2TTLFNqkNe,31.78,59.60,0.93
5/28/20 12:15,4135001,HmiyD2TTLFNqkNe,32.30,60.04,1.06
5/28/20 12:30,4135001,HmiyD2TTLFNqkNe,32.16,58.44,0.80
5/28/20 12:45,4135001,HmiyD2TTLFNqkNe,32.25,58.21,0.91
5/28/20 13:00,4135001,HmiyD2TTLFNqkNe,32.92,60.93,1.01
5/28/20 13:15,4135001,HmiyD2TTLFNqkNe,33.30,61.48,0.88
5/28/20 13:30,4135001,HmiyD2TTLFNqkNe,32.80,49.77,0.51
5/28/20 13:45,4135001,HmiyD2TTLFNqkNe,32.93,49.82,0.74
5/28/20 14:00,4135001,HmiyD2TTLFNqkNe,33.76,56.55,0.72
5/28/20 14:15,4135001,HmiyD2TTLFNqkNe,32.79,46.82,0.40
5/28/20 14:30,4135001,HmiyD2TTLFNqkNe,32.85,48.51,0.55
5/28/20 14:45,4135001,HmiyD2TTLFNqkNe,32.97,46.83,0.54
5/28/20 15:00,4135001,HmiyD2TTLFNqkNe,33.40,51.45,0.74
5/28/20 15:15,4135001,HmiyD2TTLFNqkNe,33.42,50.98,0.64
5/28/20 15:30,4135001,HmiyD2TTLFNqkNe,33.45,49.21,0.57
5/28/20 15:45,4135001,HmiyD2TTLFNqkNe,33.10,47.06,0.48
5/28/20 16:00,4135001,HmiyD2TTLFNqkNe,32.85,42.80,0.21
5/28/20 16:15,4135001,HmiyD2TTLFNqkNe,32.73,40.30,0.32
5/28/20 16:30,4135001,HmiyD2TTLFNqkNe,32.87,40.07,0.32
5/28/20 16:45,4135001,HmiyD2TTLFNqkNe,32.68,38.69,0.29
5/28/20 17:00,4135001,HmiyD2TTLFNqkNe,32.67,38.58,0.23
5/28/20 17:15,4135001,HmiyD2TTLFNqkNe,32.51,37.49,0.20
5/28/20 17:30,4135001,HmiyD2TTLFNqkNe,31.96,34.11,0.08
5/28/20 17:45,4135001,HmiyD2TTLFNqkNe,31.48,31.63,0.05
5/28/20 18:00,4135001,HmiyD2TTLFNqkNe,31.01,30.53,0.04
5/28/20 18:15,4135001,HmiyD2TTLFNqkNe,30.42,30.00,0.02
5/28/20 18:30,4135001,HmiyD2TTLFNqkNe,29.72,29.32,0.01
5/28/20 18:45,4135001,HmiyD2TTLFNqkNe,28.56,27.98,0.00
5/28/20 19:00,4135001,HmiyD2TTLFNqkNe,28.06,27.34,0.00
5/28/20 19:15,4135001,HmiyD2TTLFNqkNe,27.79,26.79,0.00
5/28/20 19:30,4135001,HmiyD2TTLFNqkNe,27.61,26.04,0.00
5/28/20 19:45,4135001,HmiyD2TTLFNqkNe,27.36,25.64,0.00
5/28/20 20:00,4135001,HmiyD2TTLFNqkNe,27.14,25.53,0.00
5/28/20 20:15,4135001,HmiyD2TTLFNqkNe,26.93,25.36,0.00
5/28/20 20:30,4135001,HmiyD2TTLFNqkNe,26.72,25.21,0.00
5/28/20 20:45,4135001,HmiyD2TTLFNqkNe,26.45,25.00,0.00
5/28/20 21:00,4135001,HmiyD2TTLFNqkNe,26.23,24.62,0.00
5/28/20 21:15,4135001,HmiyD2TTLFNqkNe,24.98,24.35,0.00
5/28/20 21:30,4135001,HmiyD2TTLFNqkNe,22.00,20.65,0.00
5/28/20 21:45,4135001,HmiyD2TTLFNqkNe,20.61,19.55,0.00
5/28/20 22:00,4135001,HmiyD2TTLFNqkNe,20.85,19.87,0.00
5/28/20 22:15,4135001,HmiyD2TTLFNqkNe,21.10,20.13,0.00
5/28/20 22:30,4135001,HmiyD2TTLFNqkNe,21.26,20.28,0.00
5/28/20 22:45,4135001,HmiyD2TTLFNqkNe,21.24,20.33,0.00
5/28/20 23:00,4135001,HmiyD2TTLFNqkNe,21.21,20.34,0.00
5/28/20 23:15,4135001,HmiyD2TTLFNqkNe,21.20,20.36,0.00
5/28/20 23:30,4135001,HmiyD2TTLFNqkNe,21.20,20.35,0.00
5/28/20 23:45,4135001,HmiyD2TTLFNqkNe,21.16,20.27,0.00
5/29/20 0:00,4135001,HmiyD2TTLFNqkNe,21.10,20.24,0.00
5/29/20 0:15,4135001,HmiyD2TTLFNqkNe,21.08,20.21,0.00
5/29/20 0:30,4135001,HmiyD2TTLFNqkNe,21.01,20.19,0.00
5/29/20 0:45,4135001,HmiyD2TTLFNqkNe,20.79,19.97,0.00
5/29/20 1:00,4135001,HmiyD2TTLFNqkNe,20.71,19.87,0.00
5/29/20 1:15,4135001,HmiyD2TTLFNqkNe,20.67,19.79,0.00
5/29/20 1:30,4135001,HmiyD2TTLFNqkNe,20.70,19.81,0.00
5/29/20 1:45,4135001,HmiyD2TTLFNqkNe,20.71,19.80,0.00
5/29/20 6:15,4135001,HmiyD2TTLFNqkNe,20.84,20.17,0.04
5/29/20 6:30,4135001,HmiyD2TTLFNqkNe,21.00,20.99,0.07
5/29/20 6:45,4135001,HmiyD2TTLFNqkNe,21.19,21.92,0.10
5/29/20 7:00,4135001,HmiyD2TTLFNqkNe,21.43,24.12,0.13
5/29/20 7:15,4135001,HmiyD2TTLFNqkNe,21.81,26.07,0.13
5/29/20 7:30,4135001,HmiyD2TTLFNqkNe,22.14,26.96,0.15
5/29/20 7:45,4135001,HmiyD2TTLFNqkNe,22.35,28.18,0.19
5/29/20 8:00,4135001,HmiyD2TTLFNqkNe,22.68,29.93,0.23
5/29/20 8:15,4135001,HmiyD2TTLFNqkNe,23.17,32.70,0.30
5/29/20 8:30,4135001,HmiyD2TTLFNqkNe,23.66,35.26,0.36
5/29/20 8:45,4135001,HmiyD2TTLFNqkNe,24.08,37.55,0.39
5/29/20 9:00,4135001,HmiyD2TTLFNqkNe,24.38,40.13,0.48
5/29/20 9:15,4135001,HmiyD2TTLFNqkNe,25.40,47.31,0.68
5/29/20 9:30,4135001,HmiyD2TTLFNqkNe,25.62,47.16,0.49
5/29/20 9:45,4135001,HmiyD2TTLFNqkNe,26.19,47.07,0.62
5/29/20 10:00,4135001,HmiyD2TTLFNqkNe,26.66,47.86,0.63
5/29/20 10:15,4135001,HmiyD2TTLFNqkNe,27.28,56.18,0.92
5/29/20 10:30,4135001,HmiyD2TTLFNqkNe,27.96,59.35,0.94
5/29/20 10:45,4135001,HmiyD2TTLFNqkNe,28.69,57.82,0.88
5/29/20 11:00,4135001,HmiyD2TTLFNqkNe,28.99,58.55,0.90
5/29/20 11:15,4135001,HmiyD2TTLFNqkNe,29.17,57.73,0.84
5/29/20 11:30,4135001,HmiyD2TTLFNqkNe,29.17,54.05,0.73
5/29/20 11:45,4135001,HmiyD2TTLFNqkNe,29.45,57.48,1.05
5/29/20 12:00,4135001,HmiyD2TTLFNqkNe,30.08,61.43,0.88
5/29/20 12:15,4135001,HmiyD2TTLFNqkNe,29.98,58.23,0.71
5/29/20 12:30,4135001,HmiyD2TTLFNqkNe,30.23,58.43,0.91
5/29/20 12:45,4135001,HmiyD2TTLFNqkNe,30.41,62.09,0.96
5/29/20 13:00,4135001,HmiyD2TTLFNqkNe,31.03,63.14,0.98
5/29/20 13:15,4135001,HmiyD2TTLFNqkNe,31.23,63.19,0.91
5/29/20 13:30,4135001,HmiyD2TTLFNqkNe,31.45,58.44,0.87
5/29/20 13:45,4135001,HmiyD2TTLFNqkNe,31.47,58.87,0.63
5/29/20 14:00,4135001,HmiyD2TTLFNqkNe,31.29,50.16,0.47
5/29/20 14:15,4135001,HmiyD2TTLFNqkNe,31.45,51.54,0.73
5/29/20 14:30,4135001,HmiyD2TTLFNqkNe,31.95,53.65,0.61
5/29/20 14:45,4135001,HmiyD2TTLFNqkNe,32.08,53.02,0.65
